,year,month,day,hour,latitude,longitude,imma_version,attm_count,time_indicator,latlong_indicator,ship_course,ship_speed,national_source_indicator,id_indicator,callsign,country_code,wind_direction_indicator,wind_direction_true,wind_speed_indicator,wind_speed,visibility_indicator,visibility,present_weather,past_weather,sea_level_pressure,characteristic_of_ppp,amt_pressure_tend,indicator_for_temp,air_temperature,wbt_indicator,wetbulb_temperature,dpt_indicator,dewpoint_temperature,sst_measurement_method,sea_surface_temp,total_cloud_amount,lower_cloud_amount,low_cloud_type,cloud_height_indicator,cloud_height,middle_cloud_type,high_cloud_type,wave_direction,wave_period,wave_height,swell_direction,swell_period,swell_height,box_system_indicator,ten_degree_box_number,one_degree_box_number,deck,source_id,platform_type,dup_status,dup_check,track_check,pressure_bias,wave_period_indicator,swell_period_indicator,second_country_code,adaptive_qc_flags,nightday_flag,trimming_flags,ncdc_qc_flags,external,landlocked_flag,source_exclusion_flags,unique_report_id,release_no_primary,release_no_secondary,release_no_tertiary,release_status_indicator,intermediate_reject_flag,timestamp
523,2017,7,27,3.0,54.3,-140.5,1,4,0.0,0,3.0,3.0,,1,WDJK,,0,200.0,4,5.1,,99,2,2,1018.9,2,0.1,0.0,12.2,0,11.7,,11.3,1.0,13.0,8,8.0,7,,3,0,0,,8,1.0,20,10,1.0,,127,40,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NSPAEZ,3,0,1,0,1,2017-07-27 03:00:00+00:00
524,2017,2,3,18.0,36.7,-152.6,1,4,0.0,0,2.0,5.0,,1,WECH,,0,160.0,4,13.4,,97,2,2,996.0,7,2.0,0.0,11.1,0,10.0,,8.9,1.0,15.0,7,6.0,7,,2,7,A,,5,2.5,24,10,3.0,,198,62,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N6KT8U,3,0,1,0,1,2017-02-03 18:00:00+00:00
525,2017,5,10,18.0,22.8,-153.9,1,4,0.0,0,5.0,4.0,,1,WFLG,,0,70.0,3,9.8,,98,58,8,1021.3,2,0.5,0.0,21.7,0,20.0,,19.2,,23.3,6,6.0,7,,3,7,0,,3,1.5,38,5,2.0,,234,23,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NIQA08,3,0,1,0,1,2017-05-10 18:00:00+00:00
526,2017,8,19,18.0,30.8,-131.4,1,4,0.0,0,1.0,3.0,,1,WFLH,,0,30.0,4,6.2,,98,2,2,1022.5,4,0.0,0.0,21.1,0,18.3,,16.8,1.0,20.6,8,8.0,6,,4,A,A,,4,0.5,5,11,2.0,,200,1,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVP06V,3,0,1,0,1,2017-08-19 18:00:00+00:00
527,2017,8,22,18.0,37.4,-45.3,1,4,0.0,0,6.0,3.0,,1,WGAE,,0,300.0,4,5.1,,98,2,2,1017.0,5,0.3,0.0,27.0,0,24.0,,22.8,1.0,26.7,5,5.0,2,,4,0,0,,6,0.5,24,12,1.0,,209,75,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NW2T7K,3,0,1,0,1,2017-08-22 18:00:00+00:00
528,2017,8,20,18.0,37.2,-28.4,1,4,0.0,0,6.0,4.0,,1,WGAE,,0,220.0,4,7.2,,98,2,0,1020.0,7,0.7,0.0,26.0,0,22.0,,20.2,1.0,25.3,3,2.0,1,,5,0,1,,6,0.5,31,15,2.0,,211,78,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVTM8F,3,0,1,0,1,2017-08-20 18:00:00+00:00
529,2017,6,26,12.0,36.9,-17.2,1,4,0.0,0,6.0,3.0,,1,WGAH,,0,300.0,4,3.1,,98,2,2,1017.0,2,1.0,0.0,21.0,0,20.0,,19.4,1.0,21.0,8,,,,A,,,,2,0.5,30,3,0.5,,212,67,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NORV0F,3,0,1,0,1,2017-06-26 12:00:00+00:00
530,2017,7,31,18.0,41.0,-51.7,1,4,0.0,0,1.0,3.0,1.0,1,WGAX,,0,230.0,3,9.8,,97,11,2,1016.6,7,0.8,0.0,27.0,0,25.0,,24.3,1.0,24.7,7,7.0,7,,2,0,0,,5,1.5,3,5,1.0,,172,11,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NTAMIL,3,0,1,0,1,2017-07-31 18:00:00+00:00
531,2017,4,16,6.0,40.5,157.9,1,4,0.0,0,2.0,5.0,,1,WGEB,,0,190.0,3,9.8,,98,1,2,1013.5,6,0.9,0.0,12.8,0,10.0,,7.0,,7.3,6,3.0,6,,3,3,8,,4,2.5,23,10,3.0,,157,7,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NFKPQX,3,0,1,0,1,2017-04-16 06:00:00+00:00
532,2017,1,18,18.0,18.0,-166.8,1,4,0.0,0,6.0,5.0,,1,WGEB,,0,120.0,3,5.1,,98,3,1,1016.2,2,1.0,0.0,25.6,0,22.2,,20.5,,25.6,4,3.0,4,,6,6,4,,3,0.5,30,10,2.5,,269,86,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N4J70F,3,0,1,0,1,2017-01-18 18:00:00+00:00
533,2017,2,13,12.0,25.5,35.6,1,4,0.0,0,7.0,3.0,1.0,1,WHIA,,0,330.0,4,15.4,,98,0,0,1013.7,7,2.0,0.0,25.0,0,19.0,,15.1,1.0,28.0,2,2.0,1,,6,0,0,,5,1.0,33,6,2.0,,217,55,992,114,5,1,2.0,,,,,,,2,511111,11111111111111,,,,N7SQMV,3,0,1,0,1,2017-02-13 12:00:00+00:00
534,2017,5,19,12.0,26.3,-88.7,1,4,0.0,0,7.0,3.0,,1,WKPY,,0,90.0,4,6.7,,97,10,2,1013.0,2,1.0,0.0,27.0,0,26.0,,25.6,1.0,26.9,8,,6,,2,0,0,,3,1.0,10,5,0.5,,241,68,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NJUGSH,3,0,1,0,1,2017-05-19 12:00:00+00:00
535,2017,5,10,18.0,41.7,-52.9,1,4,0.0,0,6.0,4.0,,1,WKPY,,0,100.0,4,14.9,,97,3,5,1012.0,7,3.7,0.0,16.0,0,15.5,,15.1,1.0,17.8,8,8.0,6,,2,A,A,,7,3.0,8,9,2.5,,172,12,992,114,5,1,2.0,,,,,,,2,112111,11111111111111,,,,NIQ9AA,3,0,1,0,1,2017-05-10 18:00:00+00:00
536,2017,5,10,0.0,42.8,-46.5,1,4,0.0,0,6.0,4.0,,1,WKPY,,0,360.0,4,9.3,,97,58,5,1017.7,2,1.2,0.0,13.0,0,12.0,,11.1,1.0,17.0,8,4.0,7,,3,2,A,,7,2.5,3,9,3.5,,173,26,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NIMXGG,3,0,1,0,1,2017-05-10 00:00:00+00:00
537,2017,8,29,12.0,29.6,-80.2,1,4,0.0,0,4.0,3.0,,1,WKPY,,0,240.0,4,8.7,,98,2,1,1012.7,2,2.6,0.0,27.0,0,25.0,,24.1,1.0,28.0,8,6.0,8,,5,7,A,,8,1.0,10,6,1.0,,241,90,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NWXUWK,3,0,1,0,1,2017-08-29 12:00:00+00:00
538,2017,7,14,6.0,8.4,69.7,1,4,0.0,0,4.0,3.0,1.0,1,WLMQ,,0,270.0,4,8.7,,98,2,1,1011.2,2,1.2,0.0,28.5,0,24.5,,22.7,1.0,28.8,5,1.0,2,,5,2,2,,2,1.0,29,8,2.5,,292,89,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NR1WG5,3,0,1,0,1,2017-07-14 06:00:00+00:00
539,2017,3,5,18.0,39.9,-54.4,1,4,0.0,0,2.0,3.0,1.0,1,WLMQ,,0,290.0,4,19.0,,97,70,7,1002.9,7,1.6,0.0,5.8,0,3.0,,-1.8,1.0,19.5,7,7.0,2,,5,0,8,,6,5.0,29,10,6.0,,208,94,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NACRDH,3,0,1,0,1,2017-03-05 18:00:00+00:00
540,2017,6,26,12.0,24.2,-82.4,1,4,0.0,0,6.0,3.0,,1,WLSY,,0,90.0,3,6.2,,98,3,0,1020.5,7,0.5,3.0,28.3,0,25.6,,25.0,1.0,28.0,2,2.0,8,,5,0,0,,2,0.5,9,5,1.0,,241,42,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NORVJH,3,0,1,0,1,2017-06-26 12:00:00+00:00
541,2017,3,11,18.0,36.0,15.8,1,4,0.0,0,2.0,3.0,,1,WMDQ,,0,10.0,3,9.3,,98,2,0,1010.9,2,0.3,0.0,14.5,0,11.8,,9.3,1.0,15.7,2,2.0,2,,5,0,0,,6,2.0,2,7,3.0,,215,65,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NB3ZCD,3,0,1,0,1,2017-03-11 18:00:00+00:00
542,2017,3,12,18.0,34.3,22.2,1,4,0.0,0,2.0,2.0,,1,WMDQ,,0,340.0,3,12.9,,97,2,0,1014.0,2,1.1,0.0,14.8,0,11.3,,7.8,1.0,16.2,3,3.0,4,,5,0,0,,6,2.0,32,8,3.0,,216,42,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NB8JGJ,3,0,1,0,1,2017-03-12 18:00:00+00:00
543,2017,2,18,6.0,38.3,-35.9,1,4,0.0,0,2.0,4.0,1.0,1,WMKN,,0,200.0,4,7.7,,98,2,2,1024.8,2,0.9,0.0,17.3,0,16.0,,15.1,1.0,16.2,7,,7,,2,A,A,,5,1.5,27,8,1.5,,210,85,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N8ED7G,3,0,1,0,1,2017-02-18 06:00:00+00:00
544,2017,5,21,12.0,11.8,43.8,1,4,0.0,0,2.0,3.0,1.0,1,WMKN,,0,360.0,4,1.0,,97,1,1,1003.4,7,3.0,0.0,35.0,0,28.0,,25.3,1.0,30.0,3,1.0,0,,9,1,8,,5,0.0,36,7,0.5,,254,13,992,114,5,1,2.0,,,,,,,2,111112,11111111111111,,,,NK3UJX,3,0,1,0,1,2017-05-21 12:00:00+00:00
545,2017,3,8,18.0,17.3,56.5,1,4,0.0,0,1.0,3.0,1.0,1,WMKN,,0,230.0,4,3.6,,98,2,2,1015.0,2,1.5,0.0,25.3,0,23.0,,21.9,1.0,25.0,0,0.0,0,,9,0,0,,3,0.5,3,3,0.5,,255,76,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NAQFO7,3,0,1,0,1,2017-03-08 18:00:00+00:00
546,2017,4,27,12.0,37.2,5.5,1,4,0.0,0,2.0,3.0,,1,WMMK,,0,320.0,4,4.1,,97,5,2,1003.6,5,0.1,0.0,22.0,0,19.0,,17.2,1.0,17.7,8,8.0,7,,2,7,A,,4,0.5,6,7,1.5,,214,75,992,114,5,1,2.0,,,,,,,2,131111,11111111111111,,,,NH0VN4,3,0,1,0,1,2017-04-27 12:00:00+00:00
547,2017,6,24,18.0,25.1,-85.4,1,4,0.0,0,2.0,4.0,,1,WMMK,,0,90.0,4,8.2,,97,5,2,1010.8,5,0.2,0.0,29.0,0,25.0,,23.2,1.0,28.5,6,5.0,7,,2,7,8,,8,1.5,12,7,2.0,,241,55,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NOJOIK,3,0,1,0,1,2017-06-24 18:00:00+00:00
548,2017,1,15,12.0,27.1,-79.9,1,4,0.0,0,4.0,2.0,,1,WMMK,,0,110.0,4,5.1,,98,2,2,1024.5,7,2.0,0.0,22.0,0,18.0,,15.4,1.0,25.0,5,5.0,4,,6,A,A,,5,0.5,12,10,1.0,,242,79,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N447RD,3,0,1,0,1,2017-01-15 12:00:00+00:00
549,2017,7,24,12.0,13.6,50.5,1,4,0.0,0,2.0,3.0,,1,WMMK,,0,240.0,4,10.8,,97,5,0,1002.0,0,0.5,0.0,,0,31.0,,28.3,1.0,29.8,0,0.0,0,,9,0,0,,8,2.5,16,12,3.0,,255,30,992,114,5,1,2.0,,,,,,,2,171112,11111111111111,,,,NSD766,3,0,1,0,1,2017-07-24 12:00:00+00:00
550,2017,4,29,12.0,34.5,19.6,1,4,0.0,0,2.0,3.0,,1,WMMK,,0,130.0,4,8.2,,97,3,2,1003.7,5,1.6,0.0,22.0,0,18.0,,15.4,1.0,17.7,8,7.0,7,,2,7,0,,6,1.5,13,5,1.5,,215,49,992,114,5,1,2.0,,,,,,,2,131111,11111111111111,,,,NHA3GX,3,0,1,0,1,2017-04-29 12:00:00+00:00
551,2017,5,5,6.0,20.3,70.8,1,4,0.0,0,2.0,3.0,1.0,1,WMPP,,0,320.0,3,3.6,,98,2,0,1011.9,2,0.9,0.0,28.0,0,25.2,,24.0,1.0,28.2,0,0.0,0,,9,0,0,,2,0.5,29,4,1.5,,221,0,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NI0UGH,3,0,1,0,1,2017-05-05 06:00:00+00:00
552,2017,1,24,0.0,37.2,-28.8,1,4,0.0,0,2.0,4.0,1.0,1,WMPP,,0,190.0,3,10.3,,98,2,1,1021.1,2,0.8,0.0,18.8,0,16.7,,15.3,1.0,17.0,2,2.0,1,,4,4,A,,5,2.0,30,10,2.5,,211,78,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N57G65,3,0,1,0,1,2017-01-24 00:00:00+00:00
553,2017,3,14,18.0,40.4,-73.6,1,4,0.0,0,0.0,0.0,1.0,1,WMPP,,0,20.0,3,20.6,,95,63,6,981.5,5,9.4,0.0,3.5,0,3.2,,2.8,1.0,4.8,8,8.0,7,,2,A,A,,7,5.0,10,11,5.0,,170,3,992,114,5,1,2.0,,,,,,,2,111241,11111111111111,,,,NBHKX8,3,0,1,0,1,2017-03-14 18:00:00+00:00
554,2017,6,4,6.0,31.8,-124.0,1,4,0.0,0,6.0,5.0,,1,WNRD,,0,360.0,4,11.3,,98,2,2,1017.0,2,2.0,0.0,15.0,0,13.0,,11.3,,15.6,7,7.0,7,,4,1,A,,5,1.0,32,9,1.5,,201,14,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NLVNW9,3,0,1,0,1,2017-06-04 06:00:00+00:00
555,2017,2,9,18.0,36.7,13.2,1,4,0.0,0,7.0,4.0,1.0,1,WNTL,,0,260.0,4,7.7,,97,25,2,1008.1,7,0.2,0.0,13.0,0,11.8,,10.7,1.0,13.9,8,8.0,7,,2,A,A,,5,1.5,27,7,2.0,,215,63,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N7BSG8,3,0,1,0,1,2017-02-09 18:00:00+00:00
556,2017,5,25,18.0,38.1,-74.1,1,4,0.0,0,8.0,3.0,1.0,1,WNTL,,0,150.0,4,8.2,,97,10,2,999.7,7,0.6,0.0,22.0,0,19.0,,17.2,1.0,12.5,7,5.0,2,,5,1,A,,4,1.5,17,10,3.0,,206,84,992,114,5,1,2.0,,,,,,,2,111121,11111111111111,,,,NKNNBK,3,0,1,0,1,2017-05-25 18:00:00+00:00
557,2017,7,19,6.0,36.1,-8.4,1,4,0.0,0,6.0,5.0,1.0,1,WNTL,,0,330.0,4,10.3,,98,2,0,1013.9,2,1.6,0.0,19.0,0,18.0,,17.4,1.0,20.6,3,3.0,1,,3,0,0,,5,2.0,32,7,2.5,,213,68,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NROVYS,3,0,1,0,1,2017-07-19 06:00:00+00:00
558,2017,2,13,6.0,35.9,-8.2,1,4,0.0,0,6.0,4.0,1.0,1,WNTL,,0,280.0,4,10.3,,98,25,8,1002.1,2,1.0,0.0,15.0,0,13.0,,11.3,1.0,15.0,5,5.0,3,,5,0,0,,5,1.5,21,7,2.5,,213,58,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N7RNTO,3,0,1,0,1,2017-02-13 06:00:00+00:00
559,2017,4,29,0.0,30.0,-88.1,1,4,0.0,0,0.0,0.0,,1,WOAG,,0,130.0,4,9.8,,96,5,2,1014.5,1,0.5,0.0,25.0,0,25.0,,25.0,1.0,24.5,7,7.0,7,,2,1,8,,5,1.5,18,7,1.5,,205,8,992,114,5,1,2.0,,,,,,,2,111113,11111111111111,,,,NH7SVP,3,0,1,0,1,2017-04-29 00:00:00+00:00
560,2017,1,23,6.0,29.9,-126.6,1,4,0.0,0,5.0,3.0,,1,WPGK,,0,,4,,,97,2,6,1018.0,2,1.0,0.0,14.4,0,11.7,,9.1,1.0,17.2,8,8.0,8,,6,2,A,,3,2.5,29,15,5.0,,237,96,992,114,5,1,2.0,,,,,,,1,117111,11111111111111,,,,N53ZMS,3,0,1,0,1,2017-01-23 06:00:00+00:00
561,2017,4,23,0.0,24.6,-150.1,1,4,0.0,0,1.0,4.0,,1,WPGK,,0,60.0,4,12.3,,98,2,2,1020.3,7,1.1,0.0,23.0,0,21.0,,19.9,1.0,24.0,6,4.0,2,,4,6,A,,5,2.0,30,5,2.5,,234,40,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NGFZUQ,3,0,1,0,1,2017-04-23 00:00:00+00:00
562,2017,1,2,18.0,30.0,-134.7,1,4,0.0,0,2.0,3.0,,1,WPGK,,0,120.0,4,4.6,,98,2,2,1015.5,2,1.0,0.0,16.7,0,15.6,,14.8,1.0,19.4,8,8.0,7,,4,7,A,,2,0.5,5,8,1.5,,200,4,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N2I840,3,0,1,0,1,2017-01-02 18:00:00+00:00
563,2017,1,2,0.0,28.3,-140.3,1,4,0.0,0,2.0,4.0,,1,WPGK,,0,160.0,4,8.7,,98,2,2,1013.8,7,2.2,0.0,20.6,0,18.3,,16.9,1.0,21.7,8,8.0,7,,5,1,A,,4,0.5,14,12,1.5,,235,80,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N2ETDE,3,0,1,0,1,2017-01-02 00:00:00+00:00
564,2017,4,22,6.0,22.2,-155.5,1,4,0.0,0,1.0,4.0,,1,WPGK,,0,60.0,4,18.0,,97,81,8,1019.0,2,2.5,0.0,22.8,0,21.7,,21.1,1.0,25.0,7,7.0,7,,A,A,A,,6,2.0,32,10,3.0,,234,25,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NGCICL,3,0,1,0,1,2017-04-22 06:00:00+00:00
565,2017,2,27,4.0,42.7,156.9,1,4,0.0,0,2.0,5.0,,1,WRGD,,0,320.0,4,19.5,,98,22,2,1018.0,7,1.3,0.0,,0,,,,1.0,4.8,8,8.0,7,,2,A,A,,6,3.5,31,12,3.5,,157,26,992,114,5,1,2.0,,,,,,,2,111113,11111111111111,,,,N9IPLI,3,0,1,0,1,2017-02-27 04:00:00+00:00
566,2017,3,2,18.0,44.9,-159.0,1,4,0.0,0,2.0,5.0,,1,WRGD,,0,40.0,4,7.2,,98,2,1,1029.9,3,7.0,0.0,4.4,0,1.1,,-5.7,1.0,6.9,5,3.0,5,,8,7,6,,3,1.0,1,12,2.0,,162,49,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N9Z1PC,3,0,1,0,1,2017-03-02 18:00:00+00:00
567,2017,7,6,6.0,18.3,137.5,1,4,0.0,0,7.0,5.0,,1,WRGD,,0,70.0,4,8.7,,99,18,8,1014.5,4,0.0,0.0,32.2,0,26.7,,24.4,1.0,30.2,6,3.0,7,,3,9,A,,6,1.0,10,12,2.0,,263,87,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NQ1D3G,3,0,1,0,1,2017-07-06 06:00:00+00:00
568,2017,2,15,18.0,15.5,141.6,1,4,0.0,0,7.0,5.0,,1,WRGD,,0,20.0,4,14.9,,98,2,2,1016.5,4,0.0,0.0,23.3,0,22.2,,21.7,1.0,27.6,8,8.0,3,,5,A,A,,4,4.0,36,10,6.0,,264,51,992,114,5,1,2.0,,,,,,,1,121211,11111111111111,,,,N82ZBH,3,0,1,0,1,2017-02-15 18:00:00+00:00
569,2017,5,17,18.0,56.7,-142.5,1,4,0.0,0,4.0,3.0,,1,WRTF,,0,200.0,4,5.1,,98,2,2,1015.7,2,1.7,0.0,7.5,0,7.2,,6.9,1.0,7.0,8,8.0,6,,3,A,A,,7,0.5,18,8,1.0,,127,62,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NJMAMR,3,0,1,0,1,2017-05-17 18:00:00+00:00
570,2017,4,14,10.0,44.8,-130.4,1,4,0.0,0,7.0,3.0,,1,WRTF,,0,280.0,4,14.4,,98,1,1,1017.7,8,0.7,0.0,7.8,0,7.2,,6.5,1.0,9.0,3,3.0,4,,5,0,A,,9,3.0,28,12,4.0,,164,40,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NFC4M2,3,0,1,0,1,2017-04-14 10:00:00+00:00
571,2017,4,15,18.0,51.9,-137.0,1,4,0.0,0,7.0,4.0,,1,WRTF,,0,10.0,4,5.7,,93,45,4,1018.8,2,0.6,0.0,7.0,0,6.5,,5.9,1.0,6.5,9,9.0,A,,A,A,A,,6,0.5,29,12,3.0,,128,17,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NFICR3,3,0,1,0,1,2017-04-15 18:00:00+00:00
572,2017,4,16,11.0,55.6,-141.6,1,4,0.0,0,7.0,4.0,,1,WRTF,,0,350.0,4,7.7,,98,2,2,1018.7,7,0.3,0.0,4.4,0,4.0,,3.4,1.0,6.0,7,7.0,5,,5,A,A,,5,1.0,29,12,3.0,,127,51,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NFLODV,3,0,1,0,1,2017-04-16 11:00:00+00:00
573,2017,4,15,10.0,50.2,-135.0,1,4,0.0,0,7.0,4.0,,1,WRTF,,0,270.0,4,5.1,,98,2,2,1017.2,2,0.4,0.0,7.5,0,6.5,,5.3,1.0,7.0,7,7.0,5,,5,A,A,,7,2.0,27,12,4.0,,128,5,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NFGSPV,3,0,1,0,1,2017-04-15 10:00:00+00:00
574,2017,6,25,18.0,48.7,-133.5,1,4,0.0,0,7.0,3.0,,1,WRTF,,0,290.0,4,7.7,,98,2,2,1021.4,8,0.3,0.0,12.0,0,10.5,,9.0,1.0,12.0,8,8.0,7,,2,A,A,,5,1.0,29,10,1.5,,164,83,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NOOCK0,3,0,1,0,1,2017-06-25 18:00:00+00:00
575,2017,1,12,12.0,53.7,-139.2,1,4,0.0,0,3.0,3.0,,1,WRTF,,0,260.0,4,8.7,,98,2,2,1019.5,2,0.5,0.0,4.5,0,3.0,,0.6,1.0,7.0,8,8.0,0,,7,7,A,,5,1.5,27,8,1.5,,128,39,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N3QKD6,3,0,1,0,1,2017-01-12 12:00:00+00:00
576,2017,6,13,6.0,-21.0,58.6,1,4,0.0,0,5.0,3.0,,1,WSEP,,0,120.0,4,8.2,,98,2,1,1023.5,4,0.0,0.0,25.0,0,21.0,,18.8,1.0,26.0,2,2.0,1,,5,0,0,,5,2.5,18,9,3.0,,399,18,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NN1V6C,3,0,1,0,1,2017-06-13 06:00:00+00:00
577,2017,8,3,18.0,29.8,-143.1,1,4,0.0,0,5.0,4.0,,1,WSLH,,0,350.0,3,4.6,,98,1,1,1020.9,1,0.9,0.0,23.3,0,20.0,,18.1,1.0,19.4,4,2.0,2,,3,6,0,,4,0.5,5,7,1.5,,235,93,992,114,5,1,2.0,,,,,,,2,211111,11111111111111,,,,NTOGPP,3,0,1,0,1,2017-08-03 18:00:00+00:00
578,2017,4,27,18.0,31.5,-139.6,1,4,0.0,0,5.0,4.0,,1,WSLH,,0,170.0,3,5.1,,98,3,2,1026.5,4,0.0,0.0,19.4,0,16.7,,14.8,1.0,14.4,7,7.0,7,,4,6,A,,4,0.5,29,4,2.0,,200,19,992,114,5,1,2.0,,,,,,,2,211111,11111111111111,,,,NH21EU,3,0,1,0,1,2017-04-27 18:00:00+00:00
579,2017,6,27,0.0,26.9,-152.9,1,4,0.0,0,1.0,4.0,,1,WSLH,,0,80.0,3,6.2,,98,2,0,1020.6,2,3.0,0.0,26.7,0,22.8,,20.9,1.0,22.8,5,4.0,5,,5,4,A,,4,1.0,7,12,2.0,,234,62,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NOU7QK,3,0,1,0,1,2017-06-27 00:00:00+00:00
580,2017,3,17,6.0,27.8,-146.9,1,4,0.0,0,5.0,4.0,,1,WSLH,,0,200.0,3,12.9,,97,18,8,1010.0,4,0.0,0.0,21.0,0,21.0,,21.0,1.0,17.0,8,8.0,2,,0,A,A,,3,1.5,38,11,2.5,,235,76,992,114,5,1,2.0,,,,,,,1,411113,11111111111111,,,,NBSOZG,3,0,1,0,1,2017-03-17 06:00:00+00:00
581,2017,7,7,8.0,26.3,-149.5,1,4,0.0,0,1.0,4.0,,1,WSRH,,0,210.0,4,7.7,,98,1,0,1018.4,1,1.2,0.0,25.6,0,21.1,,18.6,1.0,25.6,3,3.0,7,,A,A,0,,8,1.0,38,12,1.5,,235,69,992,114,5,1,2.0,,,,,,,1,113311,11111111111111,,,,NQ6EOR,3,0,1,0,1,2017-07-07 08:00:00+00:00
582,2017,4,17,18.0,25.0,-174.5,1,4,0.0,0,6.0,4.0,,1,WSRL,,0,90.0,4,12.3,,97,15,5,1020.9,2,1.0,0.0,22.2,0,22.2,,22.2,1.0,23.9,8,8.0,4,,3,A,A,,6,2.5,4,7,3.5,,232,54,992,114,5,1,2.0,,,,,,,2,111113,11111111111111,,,,NFROVC,3,0,1,0,1,2017-04-17 18:00:00+00:00
583,2017,8,8,0.0,28.3,-140.1,1,4,0.0,0,6.0,4.0,,1,WSRL,,0,40.0,4,5.1,,98,1,0,1020.9,8,0.6,0.0,21.7,0,18.3,,16.1,1.0,23.9,2,1.0,1,,4,1,1,,2,1.0,4,6,1.5,,235,80,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NU8APJ,3,0,1,0,1,2017-08-08 00:00:00+00:00
584,2017,3,1,0.0,25.4,-148.1,1,4,0.0,0,5.0,4.0,,1,WSRL,,0,110.0,4,10.3,,97,80,8,1020.0,7,0.9,0.0,21.1,0,18.3,,16.5,1.0,22.8,8,8.0,2,,4,1,8,,1,1.5,2,7,3.0,,235,58,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N9R2H0,3,0,1,0,1,2017-03-01 00:00:00+00:00
585,2017,7,3,0.0,35.0,-147.7,1,4,0.0,0,2.0,4.0,,1,WSRL,,0,40.0,3,7.2,,98,2,2,1028.6,1,0.3,0.0,18.9,0,17.8,,17.1,1.0,20.6,8,7.0,4,,5,1,A,,8,1.0,32,13,1.5,,199,57,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NPM6HU,3,0,1,0,1,2017-07-03 00:00:00+00:00
586,2017,5,7,18.0,43.6,-66.9,1,4,0.0,0,1.0,2.0,1.0,1,WTDF,,0,170.0,4,6.7,,97,1,0,1009.0,2,0.8,0.0,8.4,0,8.0,,7.6,0.0,6.4,2,1.0,7,,5,A,A,,6,1.0,16,6,2.0,,171,36,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NICFXJ,3,0,1,0,1,2017-05-07 18:00:00+00:00
587,2017,4,16,15.0,41.7,-68.6,1,4,0.0,0,2.0,2.0,1.0,1,WTDF,,0,260.0,4,6.7,,98,1,1,1010.0,0,0.3,0.0,12.1,0,10.5,,9.2,0.0,6.7,5,3.0,0,,7,1,5,,5,1.0,20,6,1.0,,171,18,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NFMGT5,3,0,1,0,1,2017-04-16 15:00:00+00:00
